tiempo,Costo,PrecioOfertaProm,NroTipoOfertas,Marca,CantOfertas,MaxDescuento%,minDescuento%,FactordeDescuentos,FlagCampana,TieneUbicacionEspecifica,UnidadesDemandas
2005-07-11,8.2,109.9,1,A,1,0.7230263159999999,0.0,0.0,0,0,210.0
2005-08-11,98.3,29.4,2,C,1,0.5523076920000001,0.352307692,0.19458224899999998,0,0,459.0
2005-09-11,24.6,34.9,1,A,1,0.6232142860000001,0.0,0.0,0,0,320.0
2005-10-11,59.82,42.9,2,B,1,0.645121951,0.40121951200000006,0.258835515,0,0,409.0
2005-11-11,25.83,84.9,1,A,1,0.5815068489999999,0.0,0.0,0,0,325.0
2005-12-11,37.05,69.0,1,B,1,0.492857143,0.0,0.0,0,0,361.0
2005-11-13,43.24,39.9,1,B,1,0.665,0.0,0.0,0,0,377.0
2005-11-14,32.2,25.9,1,B,1,0.563043478,0.0,0.0,0,0,347.0
2005-11-15,85.7,27.9,1,C,1,0.498214286,0.0,0.0,0,0,445.0
2005-11-16,21.07,29.9,1,A,1,0.636170213,0.0,0.0,0,0,305.0
2005-11-17,7.9,129.9,1,A,1,0.792073171,0.0,0.0,0,0,206.0
2005-11-18,76.54,33.9,2,C,1,0.644615385,0.39846153799999995,0.256854438,0,0,434.0
2005-11-19,31.22,34.9,1,A,1,0.646296296,0.0,0.0,0,0,344.0
2005-11-21,62.73,34.9,1,B,1,0.46533333299999996,0.0,0.0,0,0,414.0
2005-11-22,120.31,29.9,2,D,1,0.647368421,0.401754386,0.260083102,0,0,479.0
2005-11-23,37.48,51.9,1,B,1,0.64875,0.0,0.0,0,0,362.0
2005-11-24,12.88,39.0,1,A,1,0.65,0.0,0.0,0,0,256.0
2005-11-25,133.78,43.0,2,D,2,0.665384615,0.0,0.0,0,0,490.0
2005-11-26,67.04,29.9,1,B,1,0.524561404,0.0,0.0,0,0,421.0
2005-11-27,47.6,15.0,2,B,2,0.639285714,0.0,0.0,0,0,386.0
2005-11-28,92.94,15.9,1,C,1,0.567857143,0.0,0.0,0,0,453.0
2005-11-29,11.66,99.0,1,A,1,0.673469388,0.0,0.0,0,0,246.0
2005-11-30,101.27,13.95,1,D,1,0.498214286,0.0,0.0,0,0,462.0
2005-01-12,79.37,54.9,2,C,1,0.6078260870000001,0.34695652200000004,0.210889225,0,0,437.0
2005-02-12,27.44,44.9,1,A,1,0.56125,0.0,0.0,0,0,331.0
2005-03-12,27.69,42.9,1,A,1,0.55,0.0,0.0,0,0,332.0
2005-04-12,8.54,122.0,1,A,1,0.701149425,0.0,0.0,0,0,215.0
2005-05-12,75.33,31.9,1,C,1,0.49076923100000003,0.0,0.0,0,0,432.0
2005-06-12,49.56,41.9,1,B,1,0.698333333,0.0,0.0,0,0,390.0
2005-07-12,44.16,36.9,1,B,1,0.636206897,0.0,0.0,0,0,379.0
2005-08-12,25.73,77.9,1,A,1,0.649166667,0.0,0.0,0,0,325.0
2005-09-12,27.35,49.9,1,A,1,0.63164557,0.0,0.0,0,0,331.0
2005-10-12,27.73,94.9,1,A,1,0.65,0.0,0.0,0,0,332.0
2005-11-12,44.15,32.9,1,B,1,0.5672413789999999,0.0,0.0,0,0,379.0
2005-12-12,83.44,39.95,1,C,1,0.48719512200000004,0.0,0.0,0,0,442.0
2005-12-13,19.13,52.9,1,A,1,0.645121951,0.0,0.0,0,0,295.0
2005-12-14,12.17,99.0,1,A,1,0.651315789,0.0,0.0,0,0,250.0
2005-12-15,25.61,39.9,1,A,1,0.613846154,0.0,0.0,0,0,324.0
2005-12-16,18.22,19.9,1,A,1,0.663333333,0.0,0.0,0,0,290.0
2005-12-17,21.02,50.9,1,A,1,0.6443037970000001,0.0,0.0,0,0,305.0
2005-12-18,29.78,22.9,1,A,1,0.654285714,0.0,0.0,0,0,339.0
2005-12-19,21.21,79.9,1,A,1,0.551034483,0.0,0.0,0,0,305.0
2005-12-20,61.61,70.56,2,B,1,0.6421428570000001,0.365857143,0.23493255100000002,0,0,412.0
2005-12-21,23.5,21.9,1,A,1,0.48666666700000005,0.0,0.0,0,0,316.0
2005-12-22,99.99,36.9,2,C,1,0.651388889,0.373611111,0.243366127,0,0,461.0
2005-12-23,16.61,49.9,1,A,1,0.665333333,0.0,0.0,0,0,281.0
2005-12-24,49.32,41.4,2,B,1,0.6443037970000001,0.403797468,0.260168242,0,0,390.0
2005-12-25,31.89,34.9,1,B,1,0.646296296,0.0,0.0,0,0,346.0
2005-12-26,15.33,44.9,1,A,1,0.615068493,0.0,0.0,0,0,273.0
2005-12-27,25.1,99.9,1,A,1,0.561235955,0.0,0.0,0,0,322.0
2005-12-28,13.64,52.9,1,A,1,0.645121951,0.0,0.0,0,0,261.0
2005-12-29,36.72,32.9,1,B,1,0.5875,0.0,0.0,0,0,360.0
2005-12-30,40.95,36.9,1,B,1,0.647368421,0.0,0.0,0,0,371.0
2005-12-31,101.07,39.95,1,D,1,0.48719512200000004,0.0,0.0,0,0,462.0
2006-01-01,27.71,25.9,1,A,1,0.6475,0.0,0.0,0,0,332.0
2006-02-01,36.62,55.45,2,B,1,0.6960784309999999,0.391176471,0.27228950399999996,0,0,360.0
2006-03-01,55.94,16.4,2,B,1,0.686206897,0.444827586,0.305243757,0,0,402.0
2006-04-01,13.04,63.0,1,A,1,0.6176470589999999,0.0,0.0,0,0,257.0
2006-05-01,32.43,36.9,1,B,1,0.647368421,0.0,0.0,0,0,348.0
2006-06-01,5.2,124.0,1,A,1,0.696629213,0.0,0.0,0,0,165.0
2006-07-01,40.88,35.9,1,B,1,0.46025641,0.0,0.0,0,0,371.0
2006-08-01,97.99,15.9,1,C,1,0.567857143,0.0,0.0,0,0,458.0
2006-09-01,34.25,38.0,2,B,2,0.546575342,0.0,0.0,0,0,353.0
2006-10-01,42.98,86.95,2,B,1,0.6264367820000001,0.372988506,0.23365371899999998,0,0,376.0
2006-11-01,46.37,17.9,1,B,1,0.49722222200000005,0.0,0.0,0,0,384.0
2006-12-01,36.61,19.9,1,B,1,0.568571429,0.0,0.0,0,0,360.0
2006-01-13,139.14,39.9,1,D,1,0.486585366,0.0,0.0,0,0,494.0
2006-01-14,44.43,32.9,1,B,1,0.557627119,0.0,0.0,0,0,379.0
2006-01-15,35.44,77.9,1,B,1,0.649166667,0.0,0.0,0,0,357.0
2006-01-16,45.46,66.4,2,B,1,0.554109589,0.35547945200000003,0.19697457300000001,0,0,382.0
2006-01-17,89.52,31.25,2,C,1,0.648333333,0.39333333299999995,0.255011111,0,0,449.0
2006-01-18,24.9,54.9,1,A,1,0.68625,0.0,0.0,0,0,321.0
2006-01-19,14.93,29.9,1,A,1,0.636170213,0.0,0.0,0,0,270.0
2006-01-20,151.96,23.9,2,A,1,0.65,0.389130435,0.252934783,0,0,502.0
2006-01-21,66.7,16.9,1,B,1,0.497058824,0.0,0.0,0,0,420.0
2006-01-22,126.34,43.9,2,D,1,0.669512195,0.40121951200000006,0.26862135600000003,0,0,484.0
2006-01-23,8.94,112.0,1,A,1,0.7,0.0,0.0,0,0,219.0
2006-01-24,16.2,44.9,1,A,1,0.53452381,0.0,0.0,0,0,278.0
2006-01-25,105.69,29.9,2,D,1,0.5676923079999999,0.352307692,0.200002367,0,0,466.0
2006-01-26,49.2,74.9,1,B,1,0.499333333,0.0,0.0,0,0,390.0
2006-01-27,94.94,15.0,2,C,2,0.567857143,0.0,0.0,0,0,455.0
2006-01-28,18.52,47.9,1,A,1,0.614102564,0.0,0.0,0,0,292.0
2006-01-29,38.9,79.0,1,B,1,0.5,0.0,0.0,0,0,366.0
2006-01-30,53.89,32.9,1,B,1,0.577192982,0.0,0.0,0,0,399.0
2006-01-31,27.73,39.9,1,A,1,0.665,0.0,0.0,0,0,332.0
2006-01-02,29.19,39.9,1,A,1,0.486585366,0.0,0.0,0,0,337.0
2006-02-02,145.24,26.9,2,A,1,0.6519230770000001,0.382692308,0.24948594699999999,0,0,498.0
2006-03-02,62.51,59.9,1,B,1,0.499166667,0.0,0.0,0,0,414.0
2006-04-02,62.47,27.9,1,B,1,0.498214286,0.0,0.0,0,0,413.0
2006-05-02,43.3,22.9,1,B,1,0.48723404299999995,0.0,0.0,0,0,377.0
2006-06-02,33.51,77.9,1,B,1,0.649166667,0.0,0.0,0,0,351.0
2006-07-02,80.37,34.9,1,C,1,0.447435897,0.0,0.0,0,0,439.0
2006-08-02,23.0,35.9,1,A,1,0.703921569,0.0,0.0,0,0,314.0
2006-09-02,18.28,25.9,1,A,1,0.563043478,0.0,0.0,0,0,291.0
2006-10-02,8.94,93.9,1,A,1,0.647586207,0.0,0.0,0,0,219.0
2006-11-02,9.27,134.9,1,A,1,0.775287356,0.0,0.0,0,0,223.0
2006-12-02,8.43,126.0,1,A,1,0.7241379309999999,0.0,0.0,0,0,213.0
2006-02-13,16.12,51.9,1,A,1,0.64875,0.0,0.0,0,0,278.0
2006-02-14,17.29,29.9,1,A,1,0.636170213,0.0,0.0,0,0,285.0
2006-02-15,44.86,79.9,1,B,1,0.547260274,0.0,0.0,0,0,380.0
2006-02-16,26.31,99.9,1,A,1,0.6659999999999999,0.0,0.0,0,0,327.0
2006-02-17,17.0,25.9,1,A,1,0.6475,0.0,0.0,0,0,283.0
2006-02-18,44.84,39.9,1,B,1,0.57,0.0,0.0,0,0,380.0
2006-02-19,13.3,99.9,1,A,1,0.6659999999999999,0.0,0.0,0,0,259.0
2006-02-20,67.68,59.9,1,B,1,0.49098360700000004,0.0,0.0,0,0,421.0
2006-02-21,13.9,68.0,2,A,2,0.6745614040000001,0.0,0.0,0,0,263.0
2006-02-22,24.6,46.9,1,A,1,0.651388889,0.0,0.0,0,0,320.0
2006-02-23,42.92,31.9,1,B,1,0.49076923100000003,0.0,0.0,0,0,376.0
2006-02-24,97.8,14.9,2,C,1,0.651724138,0.37586206899999997,0.244958383,0,0,458.0
2006-02-25,18.81,21.9,1,A,1,0.663636364,0.0,0.0,0,0,293.0
2006-02-26,154.17,15.9,1,A,1,0.454285714,0.0,0.0,0,0,504.0
2006-02-27,44.84,36.4,2,B,1,0.56125,0.34875,0.195735938,0,0,380.0
2006-02-28,21.33,49.9,1,A,1,0.665333333,0.0,0.0,0,0,306.0
2006-01-03,48.74,77.0,2,B,1,0.65,0.402557075,0.261662099,0,0,389.0
2006-02-03,23.04,49.9,1,A,1,0.665333333,0.0,0.0,0,0,314.0
2006-03-03,26.17,25.9,1,A,1,0.563043478,0.0,0.0,0,0,326.0
2006-04-03,13.23,49.9,1,A,1,0.665333333,0.0,0.0,0,0,258.0
2006-05-03,17.26,25.9,1,A,1,0.6475,0.0,0.0,0,0,285.0
2006-06-03,22.23,79.9,1,A,1,0.654918033,0.0,0.0,0,0,310.0
2006-07-03,30.1,35.9,1,A,1,0.690384615,0.0,0.0,0,0,340.0
2006-08-03,127.7,29.9,1,D,1,0.378481013,0.0,0.0,0,0,485.0
2006-09-03,24.37,22.0,1,A,1,0.548125,0.0,0.0,0,0,319.0
2006-10-03,42.05,79.0,1,B,2,0.506410256,0.0,0.0,0,0,374.0
2006-11-03,37.8,37.9,1,B,1,0.653448276,0.0,0.0,0,0,363.0
2006-12-03,30.82,52.9,1,A,1,0.645121951,0.0,0.0,0,0,343.0
2006-03-13,31.2,35.9,1,A,1,0.618965517,0.0,0.0,0,0,344.0
2006-03-14,102.54,16.0,2,D,2,0.737037037,0.0,0.0,0,0,463.0
2006-03-15,7.42,124.0,1,A,1,0.696629213,0.0,0.0,0,0,200.0
2006-03-16,44.1,16.9,1,B,1,0.582758621,0.0,0.0,0,0,379.0
2006-03-17,162.59,16.9,1,A,1,0.46944444399999996,0.0,0.0,0,0,509.0
2006-03-18,21.52,46.9,1,A,1,0.651388889,0.0,0.0,0,0,307.0
2006-03-19,79.66,39.9,1,C,1,0.49875,0.0,0.0,0,0,438.0
2006-03-20,72.28,59.9,1,C,1,0.49098360700000004,0.0,0.0,0,0,428.0
2006-03-21,4.8,119.0,1,A,1,0.7,0.0,0.0,0,0,157.0
2006-03-22,100.8,14.4,2,D,1,0.651724138,0.34137931,0.222485137,0,0,461.0
2006-03-23,65.08,17.9,1,B,1,0.639285714,0.0,0.0,0,0,418.0
2006-03-24,26.63,45.9,1,A,1,0.655714286,0.0,0.0,0,0,328.0
2006-03-25,20.6,86.9,1,A,1,0.595205479,0.0,0.0,0,0,303.0
2006-03-26,131.5,11.9,1,D,1,0.457692308,0.0,0.0,0,0,488.0
2006-03-27,62.52,16.0,1,B,2,0.580833333,0.0,0.0,0,0,414.0
2006-03-28,67.73,13.9,1,B,1,0.479310345,0.0,0.0,0,0,422.0
2006-03-29,108.76,80.0,2,D,1,0.644516129,0.386903226,0.24936536899999998,0,0,469.0
2006-03-30,78.19,59.9,1,C,1,0.499166667,0.0,0.0,0,0,436.0
2006-03-31,19.8,25.9,1,A,1,0.602325581,0.0,0.0,0,0,299.0
2006-01-04,25.9,43.9,1,A,1,0.6859375,0.0,0.0,0,0,325.0
2006-02-04,46.58,62.9,1,B,1,0.546956522,0.0,0.0,0,0,384.0
2006-03-04,26.68,37.9,1,A,1,0.653448276,0.0,0.0,0,0,328.0
2006-04-04,13.49,53.9,1,A,1,0.64939759,0.0,0.0,0,0,260.0
2006-05-04,45.04,72.9,1,B,1,0.499315068,0.0,0.0,0,0,381.0
2006-06-04,43.99,18.0,3,B,3,0.686206897,0.0,0.0,0,0,378.0
2006-07-04,7.55,105.0,1,A,1,0.7,0.0,0.0,0,0,202.0
2006-08-04,7.28,125.0,1,A,1,0.702247191,0.0,0.0,0,0,199.0
2006-09-04,35.03,22.9,1,B,1,0.6361111110000001,0.0,0.0,0,0,356.0
2006-10-04,19.7,50.9,1,A,1,0.6443037970000001,0.0,0.0,0,0,298.0
2006-11-04,22.27,29.9,1,A,1,0.636170213,0.0,0.0,0,0,310.0
2006-12-04,73.16,39.9,1,C,1,0.486585366,0.0,0.0,0,0,429.0
2006-04-13,83.71,38.9,2,C,1,0.63164557,0.35316455700000005,0.223074828,0,1,443.0
2006-04-14,50.45,16.9,1,B,1,0.582758621,0.0,0.0,0,0,392.0
2006-04-15,81.1,37.4,2,C,1,0.6253333329999999,0.37200000000000005,0.23262399999999997,0,0,440.0
2006-04-16,30.28,89.0,1,A,1,0.5,0.0,0.0,0,0,341.0
2006-04-17,29.2,45.9,1,A,1,0.612,0.0,0.0,0,0,337.0
2006-04-18,34.19,36.9,1,B,1,0.647368421,0.0,0.0,0,0,353.0
2006-04-19,44.54,32.9,1,B,1,0.5875,0.0,0.0,0,0,380.0
2006-04-20,88.28,45.0,2,C,2,0.64875,0.0,0.0,0,0,448.0
2006-04-21,76.4,37.4,2,C,1,0.56125,0.37375,0.20976718800000002,0,0,434.0
2006-04-22,39.6,79.9,1,B,1,0.6771186440000001,0.0,0.0,0,0,368.0
2006-04-23,19.24,41.9,1,A,1,0.644615385,0.0,0.0,0,0,296.0
2006-04-24,120.0,28.4,2,D,1,0.6122807020000001,0.384210526,0.235244691,0,0,479.0
2006-04-25,38.54,22.9,1,B,1,0.6361111110000001,0.0,0.0,0,0,365.0
2006-04-26,40.6,19.9,1,B,1,0.585294118,0.0,0.0,0,0,370.0
2006-04-27,25.92,25.9,1,A,1,0.6475,0.0,0.0,0,0,326.0
2006-04-28,77.07,35.9,2,C,1,0.555696203,0.35316455700000005,0.19625220300000001,0,0,434.0
2006-04-29,94.59,39.95,1,C,1,0.48719512200000004,0.0,0.0,0,0,455.0
2006-04-30,38.24,88.45,2,B,1,0.615384615,0.35659340700000003,0.219442096,0,0,364.0
2006-01-05,115.96,29.9,2,D,1,0.5676923079999999,0.352307692,0.200002367,0,0,475.0
2006-02-05,113.51,44.9,2,D,1,0.669512195,0.425609756,0.284950922,0,0,473.0
2006-03-05,14.39,96.0,1,A,1,0.685714286,0.0,0.0,0,0,267.0
2006-04-05,62.62,14.9,1,B,1,0.5137931029999999,0.0,0.0,0,0,414.0
2006-05-05,51.69,22.9,1,B,1,0.48723404299999995,0.0,0.0,0,0,395.0
2006-06-05,89.16,40.0,2,C,2,0.56125,0.0,0.0,0,0,449.0
2006-07-05,21.73,79.9,1,A,1,0.654918033,0.0,0.0,0,0,308.0
2006-08-05,162.56,25.9,1,A,1,0.4625,0.0,0.0,0,0,509.0
2006-09-05,6.63,125.0,1,A,1,0.702247191,0.0,0.0,0,0,189.0
2006-10-05,26.91,15.9,1,A,1,0.548275862,0.0,0.0,0,0,329.0
2006-11-05,102.35,32.4,2,D,1,0.643548387,0.40161290299999997,0.25845733600000004,0,0,463.0
2006-12-05,21.12,109.0,1,A,1,0.717105263,0.0,0.0,0,0,305.0
2006-05-13,74.24,39.95,1,C,1,0.48719512200000004,0.0,0.0,0,0,431.0
2006-05-14,18.28,59.9,1,A,1,0.525438596,0.0,0.0,0,0,291.0
2006-05-15,26.38,47.9,1,A,1,0.656164384,0.0,0.0,0,0,327.0
2006-05-16,98.39,65.9,2,C,1,0.547260274,0.35547945200000003,0.194539782,0,0,459.0
2006-05-17,106.12,39.9,1,D,1,0.486585366,0.0,0.0,0,0,466.0
2006-05-18,107.35,16.0,2,D,2,0.737037037,0.0,0.0,0,0,468.0
2006-05-19,207.3,13.4,2,C,1,0.625925926,0.36666666700000006,0.229506173,0,0,533.0
2006-05-20,136.36,26.4,2,D,1,0.5875,0.355357143,0.208772321,0,0,492.0
2006-05-21,8.49,74.0,1,A,1,0.649122807,0.0,0.0,0,0,214.0
2006-05-22,4.8,74.9,1,A,1,0.756565657,0.0,0.0,0,0,157.0
2006-05-23,13.53,49.9,1,A,1,0.665333333,0.0,0.0,0,0,260.0
2006-05-24,19.54,99.9,1,A,1,0.644516129,0.0,0.0,0,0,297.0
2006-05-25,45.09,19.9,1,B,1,0.663333333,0.0,0.0,0,0,381.0
2006-05-26,9.5,129.9,1,A,1,0.746551724,0.0,0.0,0,0,225.0
2006-05-27,16.67,51.9,1,A,1,0.64875,0.0,0.0,0,0,281.0
2006-05-28,15.56,50.9,1,A,1,0.6443037970000001,0.0,0.0,0,0,274.0
2006-05-29,47.96,18.9,1,B,1,0.651724138,0.0,0.0,0,0,387.0
2006-05-30,30.63,89.9,1,A,1,0.599333333,0.0,0.0,0,0,342.0
2006-05-31,144.63,34.9,2,A,1,0.6414285710000001,0.355714286,0.228165306,0,0,497.0
2006-01-06,49.08,44.9,1,B,1,0.598666667,0.0,0.0,0,0,389.0
2006-02-06,58.06,34.9,1,B,1,0.6122807020000001,0.0,0.0,0,0,406.0
2006-03-06,102.08,54.9,2,D,1,0.6078260870000001,0.34695652200000004,0.210889225,0,0,463.0
2006-04-06,44.28,44.9,1,B,1,0.690769231,0.0,0.0,0,0,379.0
2006-05-06,131.18,12.9,1,D,1,0.477777778,0.0,0.0,0,0,488.0
2006-06-06,73.94,29.9,1,C,1,0.65,0.0,0.0,0,0,430.0
2006-07-06,32.53,69.9,1,B,1,0.499285714,0.0,0.0,0,0,348.0
2006-08-06,13.93,29.9,1,A,1,0.636170213,0.0,0.0,0,0,263.0
2006-09-06,62.61,30.9,2,B,1,0.665,0.365,0.242725,0,0,414.0
2006-10-06,8.54,119.0,1,A,1,0.683908046,0.0,0.0,0,0,215.0
2006-11-06,32.6,76.95,2,B,1,0.707142857,0.392142857,0.27730102,0,0,348.0
2006-12-06,46.58,99.9,1,B,1,0.6659999999999999,0.0,0.0,0,0,384.0
2006-06-13,38.69,21.9,1,B,1,0.47608695700000003,0.0,0.0,0,0,366.0
2006-06-14,117.96,33.9,2,D,1,0.546575342,0.382191781,0.20889660300000001,0,0,477.0
2006-06-15,79.09,26.9,1,C,1,0.463793103,0.0,0.0,0,0,437.0
2006-06-16,10.2,99.0,1,A,1,0.707142857,0.0,0.0,0,0,232.0
2006-06-17,101.5,31.9,2,D,1,0.5985714289999999,0.312857143,0.187267347,0,0,462.0
2006-06-18,71.1,18.4,2,C,1,0.6361111110000001,0.386111111,0.245609568,0,0,426.0
2006-06-19,17.26,41.9,1,A,1,0.644615385,0.0,0.0,0,0,285.0
2006-06-20,13.49,99.0,1,A,1,0.707142857,0.0,0.0,0,0,260.0
2006-06-21,13.53,53.9,1,A,1,0.64939759,0.0,0.0,0,0,260.0
2006-06-22,77.72,39.9,1,C,1,0.486585366,0.0,0.0,0,0,435.0
2006-06-23,44.36,19.9,1,B,1,0.641935484,0.0,0.0,0,0,379.0
2006-06-24,214.83,28.4,2,C,1,0.581666667,0.365,0.21230833300000002,0,0,537.0
2006-06-25,33.35,39.9,1,B,1,0.643548387,0.0,0.0,0,0,351.0
2006-06-26,114.86,25.9,1,D,1,0.47962963,0.0,0.0,0,0,474.0
2006-06-27,7.62,124.0,1,A,1,0.696629213,0.0,0.0,0,0,203.0
2006-06-28,119.1,25.9,2,D,1,0.5875,0.3375,0.19828125,0,0,478.0
2006-06-29,79.42,54.9,2,C,1,0.6078260870000001,0.34695652200000004,0.210889225,0,0,437.0
2006-06-30,65.29,74.9,1,B,1,0.499333333,0.0,0.0,0,0,418.0
2006-01-07,54.53,34.9,1,B,1,0.6122807020000001,0.0,0.0,0,0,400.0
2006-02-07,88.09,15.9,1,C,1,0.567857143,0.0,0.0,0,0,448.0
2006-03-07,130.7,26.4,2,D,1,0.577192982,0.34912280700000003,0.20151123399999998,0,0,487.0
2006-04-07,48.15,37.4,2,B,1,0.56125,0.37375,0.20976718800000002,0,0,387.0
2006-05-07,8.54,114.0,1,A,1,0.686746988,0.0,0.0,0,0,215.0
2006-06-07,23.77,34.9,1,A,1,0.646296296,0.0,0.0,0,0,317.0
2006-07-07,34.6,39.9,1,B,1,0.643548387,0.0,0.0,0,0,354.0
2006-08-07,19.97,46.9,1,A,1,0.651388889,0.0,0.0,0,0,299.0
2006-09-07,14.97,99.9,1,A,1,0.6659999999999999,0.0,0.0,0,0,271.0
2006-10-07,31.51,49.9,1,A,1,0.7128571429999999,0.0,0.0,0,0,345.0
2006-11-07,9.5,79.9,1,A,1,0.726363636,0.0,0.0,0,0,225.0
2006-12-07,18.1,49.9,1,A,1,0.6930555559999999,0.0,0.0,0,0,290.0
2006-07-13,26.5,32.9,1,A,1,0.5875,0.0,0.0,0,0,328.0
2006-07-14,37.04,86.0,1,B,1,0.5,0.0,0.0,0,0,361.0
2006-07-15,166.5,34.4,2,A,1,0.54875,0.31125,0.170798438,0,0,511.0
2006-07-16,47.62,34.9,1,B,1,0.601724138,0.0,0.0,0,0,386.0
2006-07-17,21.75,89.0,1,A,1,0.5,0.0,0.0,0,0,308.0
2006-07-18,87.42,13.9,1,C,1,0.49642857100000004,0.0,0.0,0,0,447.0
2006-07-19,34.54,82.9,1,B,1,0.567808219,0.0,0.0,0,0,354.0
2006-07-20,131.03,12.9,1,D,1,0.46071428600000003,0.0,0.0,0,0,488.0
2006-07-21,28.2,34.9,1,A,1,0.6232142860000001,0.0,0.0,0,0,334.0
2006-07-22,24.45,29.9,1,A,1,0.636170213,0.0,0.0,0,0,320.0
2006-07-23,67.7,35.9,1,B,1,0.498611111,0.0,0.0,0,0,422.0
2006-07-24,63.27,57.9,1,B,1,0.503478261,0.0,0.0,0,0,415.0
2006-07-25,110.33,34.9,2,D,1,0.6414285710000001,0.355714286,0.228165306,0,0,470.0
2006-07-26,15.94,37.9,1,A,1,0.7288461540000001,0.0,0.0,0,0,277.0
2006-07-27,105.99,34.9,2,D,1,0.6414285710000001,0.355714286,0.228165306,0,0,466.0
2006-07-28,47.42,57.9,1,B,1,0.503478261,0.0,0.0,0,0,386.0
2006-07-29,12.41,99.0,1,A,1,0.673469388,0.0,0.0,0,0,252.0
2006-07-30,142.4,64.93,2,A,1,0.615753425,0.27369863,0.16853086899999997,0,0,496.0
2006-07-31,117.1,28.4,2,D,1,0.5271428570000001,0.28428571399999997,0.149859184,0,0,476.0
2006-01-08,36.6,34.9,1,B,1,0.491549296,0.0,0.0,0,0,360.0
2006-02-08,111.34,72.0,2,D,2,0.671428571,0.368666664,0.247533332,0,0,471.0
2006-03-08,23.49,42.9,1,A,1,0.6128571429999999,0.0,0.0,0,0,316.0
2006-04-08,41.02,16.9,1,B,1,0.582758621,0.0,0.0,0,0,371.0
2006-05-08,7.28,124.0,1,A,1,0.696629213,0.0,0.0,0,0,199.0
2006-06-08,18.36,49.9,1,A,1,0.63164557,0.0,0.0,0,0,291.0
2006-07-08,37.4,36.9,1,B,1,0.636206897,0.0,0.0,0,0,362.0
2006-08-08,115.08,13.9,1,D,1,0.49642857100000004,0.0,0.0,0,0,475.0
2006-09-08,13.64,114.0,1,A,1,0.686746988,0.0,0.0,0,0,261.0
2006-10-08,61.41,14.95,1,B,1,0.45303030299999997,0.0,0.0,0,0,412.0
2006-11-08,20.6,99.9,1,A,1,0.713571429,0.0,0.0,0,0,302.0
2006-12-08,27.4,79.0,1,A,1,0.49375,0.0,0.0,0,0,331.0
2006-08-13,24.27,39.9,1,A,1,0.643548387,0.0,0.0,0,0,319.0
2006-08-14,18.19,22.9,1,A,1,0.6361111110000001,0.0,0.0,0,0,290.0
2006-08-15,18.33,47.9,1,A,1,0.684285714,0.0,0.0,0,0,291.0
2006-08-16,36.06,73.45,2,B,1,0.605263158,0.36118421100000003,0.21861149600000002,0,0,359.0
2006-08-17,92.32,29.9,1,C,1,0.46,0.0,0.0,0,0,453.0
2006-08-18,54.97,36.0,2,B,2,0.613846154,0.0,0.0,0,0,401.0
2006-08-19,28.12,92.95,2,A,1,0.7,0.393529412,0.275470588,0,0,334.0
2006-08-20,27.6,19.9,1,A,1,0.663333333,0.0,0.0,0,0,332.0
2006-08-21,19.49,99.9,1,A,1,0.6659999999999999,0.0,0.0,0,0,297.0
2006-08-22,61.58,31.9,1,B,1,0.455714286,0.0,0.0,0,0,412.0
2006-08-23,18.6,49.9,1,A,1,0.62375,0.0,0.0,0,0,292.0
2006-08-24,50.7,13.9,1,B,1,0.49642857100000004,0.0,0.0,0,0,393.0
2006-08-25,7.68,93.9,1,A,1,0.647586207,0.0,0.0,0,0,204.0
2006-08-26,22.78,99.9,1,A,1,0.6659999999999999,0.0,0.0,0,0,313.0
2006-08-27,67.27,17.9,1,B,1,0.639285714,0.0,0.0,0,0,421.0
2006-08-28,38.2,87.59,2,B,1,0.610555556,0.36266666700000005,0.22142814800000002,0,0,364.0
2006-08-29,10.49,109.0,1,A,1,0.6123595510000001,0.0,0.0,0,0,235.0
2006-08-30,43.08,16.9,1,B,1,0.46944444399999996,0.0,0.0,0,0,376.0
2006-08-31,37.09,19.9,1,B,1,0.585294118,0.0,0.0,0,0,361.0
2006-01-09,15.07,22.9,1,A,1,0.6361111110000001,0.0,0.0,0,0,271.0
2006-02-09,33.27,34.9,1,B,1,0.6232142860000001,0.0,0.0,0,0,350.0
2006-03-09,23.54,43.9,1,A,1,0.562820513,0.0,0.0,0,0,316.0
2006-04-09,51.95,35.9,1,B,1,0.498611111,0.0,0.0,0,0,395.0
2006-05-09,67.89,17.9,1,B,1,0.639285714,0.0,0.0,0,0,422.0
2006-06-09,34.48,34.9,1,B,1,0.646296296,0.0,0.0,0,0,354.0
2006-07-09,23.49,19.9,1,A,1,0.663333333,0.0,0.0,0,0,316.0
2006-08-09,18.0,49.9,1,A,1,0.62375,0.0,0.0,0,0,289.0
2006-09-09,23.71,37.9,1,A,1,0.653448276,0.0,0.0,0,0,317.0
2006-10-09,26.63,39.9,1,A,1,0.643548387,0.0,0.0,0,0,328.0
2006-11-09,61.08,39.9,1,B,2,0.486585366,0.0,0.0,0,0,411.0
2006-12-09,32.11,16.9,1,B,1,0.582758621,0.0,0.0,0,0,347.0
2006-09-13,8.94,119.0,1,A,1,0.683908046,0.0,0.0,0,0,219.0
2006-09-14,214.1,24.9,1,C,1,0.42203389799999996,0.0,0.0,0,0,537.0
2006-09-15,15.49,53.9,1,A,1,0.64939759,0.0,0.0,0,0,274.0
