N_Transaccion,Codigo_Producto,Descripcion,Cantidad,Fecha_Hora,Precio_Unitario,ID_Cliente,Pais
536394,22349,DISENO DE BOLA DE PERRO,12,01/12/2010 10:39,3.75,13408,USA
536394,22558,PAQUETES DE ROPA PACK RETROSPOT 24,48,01/12/2010 10:39,1.25,13408,USA
536394,85152,ENTREGUE EL SIGNO DE CHOCOLATE,12,01/12/2010 10:39,2.1,13408,USA
536394,85123A,SOPORTE DE LUZ EN T CORAZON COLGANTE BLANCO,32,01/12/2010 10:39,2.55,13408,USA
536394,22652,KIT DE COSIDO DE VIAJE,20,01/12/2010 10:39,1.65,13408,USA
536395,22188,TARJETERO NEGRO,8,01/12/2010 10:47,3.95,13767,USA
536395,84879,ORNAMENTO DE AVES DE COLOR SURTIDO,32,01/12/2010 10:47,1.69,13767,USA
536395,21977,PAQUETE DE 60 CAJAS DE PASTEL ROSA PAISLEY,24,01/12/2010 10:47,0.55,13767,USA
536395,84991,60 CASAS DE TORTAS DE HADAS DE TEATIME,24,01/12/2010 10:47,0.55,13767,USA
536395,21212,PAQUETE DE 72 CAJAS DE TORTA RETROSPOT,24,01/12/2010 10:47,0.55,13767,USA
536395,21484,POLLO GRIS BOTELLA DE AGUA CALIENTE,8,01/12/2010 10:47,3.45,13767,USA
536395,21314,BOTE CORAZON PEQUENO VIDRIO,8,01/12/2010 10:47,2.1,13767,USA
536395,22730,RELOJ DE ALARMA BAKELIKE MARFIL,4,01/12/2010 10:47,3.75,13767,USA
536395,22727,RELOJ ALARMA BAKELIKE RED,8,01/12/2010 10:47,3.75,13767,USA
536395,22729,RELOJ ALARMA NARANJA BAKELIKE,8,01/12/2010 10:47,3.75,13767,USA
536395,22726,RELOJ ALARMA VERDE BAKELIKE,8,01/12/2010 10:47,3.75,13767,USA
536395,22114,BOTELLA DE AGUA CALIENTE TE Y SIMPATIA,8,01/12/2010 10:47,3.95,13767,USA
536395,22867,DISENO DE AVES CALENTADOR DE MANOS,48,01/12/2010 10:47,2.1,13767,USA
536395,22866,DISENO SCOTTY PERRO CALENTADOR DE MANOS,48,01/12/2010 10:47,2.1,13767,USA
536396,85123A,SOPORTE DE LUZ EN T CORAZON COLGANTE BLANCO,6,01/12/2010 10:51,2.55,17850,USA
536396,71053,LINTERNA DE METAL BLANCO,6,01/12/2010 10:51,3.39,17850,USA
536396,84406B,CREMA CUPID HEARTS PERCHERO,8,01/12/2010 10:51,2.75,17850,USA
536396,15056BL,PARASOL EDWARDIAN NEGRO,6,01/12/2010 10:51,4.95,17850,USA
536396,20679,PARASOL EDWARDIAN ROJO,6,01/12/2010 10:51,4.95,17850,USA
536396,37370,TAZAS DE CAFE RETRO SURTIDAS,6,01/12/2010 10:51,1.06,17850,USA
536396,21871,AHORRE LA TAZA DEL PLANETA,6,01/12/2010 10:51,1.06,17850,USA
536396,21071,VINTAGE BILLBOARD BEBEME TAZA,6,01/12/2010 10:51,1.06,17850,USA
536396,21068,VINTAGE BILLBOARD LOVE / HATE MUG,6,01/12/2010 10:51,1.06,17850,USA
536396,82483,GABINETE DE MADERA 2 CAJONES ACABADO BLANCO,2,01/12/2010 10:51,4.95,17850,USA
536396,82486,MADERA S / 3 GABINETE Y ACABADO BLANCO,4,01/12/2010 10:51,6.95,17850,USA
536396,82482,CUADRO DE MADERA MARCO ACABADO BLANCO,6,01/12/2010 10:51,2.1,17850,USA
536396,82494L,MARCO DE MADERA BLANCO ANTIGUO,12,01/12/2010 10:51,2.55,17850,USA
536396,84029G,BOTELLA DE AGUA CALIENTE DE BANDERA DE UNION,6,01/12/2010 10:51,3.39,17850,USA
536396,84029E,CORAZON BLANCO CALIENTE DE LANA ROJO.,6,01/12/2010 10:51,3.39,17850,USA
536396,22752,SET 7 CAJAS DE NIDIFICACION BABUSHKA,2,01/12/2010 10:51,7.65,17850,USA
536396,22803,EDREDON DE MARFIL BORDADO,2,01/12/2010 10:51,35.75,17850,USA
536396,21730,SOPORTE DE LUZ EN T HELADO CON ESTRELLA DE VIDRIO,6,01/12/2010 10:51,4.25,17850,USA
536397,35004B,JUEGO DE 3 PATOS VOLADORES NEGROS,12,01/12/2010 10:51,4.65,17924,USA
536397,35004C,CONJUNTO DE 3 PATOS VOLADORES COLOREADOS,48,01/12/2010 10:51,4.65,17924,USA
536398,21980,PAQUETE DE 12 TEJIDOS RETROSPOT ROJOS,24,01/12/2010 10:52,0.29,13448,USA
536398,21844,TAZA RETROSPOT ROJA,6,01/12/2010 10:52,2.95,13448,USA
536398,22468,BABUSHKA ILUMINA HILO DE 10,4,01/12/2010 10:52,6.75,13448,USA
536398,22637,RETROSPOT DE PIGGY BANK,8,01/12/2010 10:52,2.55,13448,USA
536398,22752,SET 7 CAJAS DE NIDIFICACION BABUSHKA,6,01/12/2010 10:52,8.5,13448,USA
536398,48185,Torta de hadas Doormat,2,01/12/2010 10:52,7.95,13448,USA
536398,22632,CALENTADOR DE MANOS RETROSPOT ROJO,12,01/12/2010 10:52,2.1,13448,USA
536398,22866,DISENO SCOTTY PERRO CALENTADOR DE MANOS,12,01/12/2010 10:52,2.1,13448,USA
536398,22865,DISENO DE BUHO CALENTADOR DE MANOS,12,01/12/2010 10:52,2.1,13448,USA
536398,21232,CAJA DE BOLSA CERAMICA DE FRESA,12,01/12/2010 10:52,1.25,13448,USA
536398,22064,BOTE DE BOLSILLO ROSADO,12,01/12/2010 10:52,1.65,13448,USA
536398,22449,BOLSO DE SEDA BABUSHKA ROSA,6,01/12/2010 10:52,3.35,13448,USA
536398,22114,BOTELLA DE AGUA CALIENTE TE Y SIMPATIA,4,01/12/2010 10:52,3.95,13448,USA
536398,22835,BOTELLA DE AGUA CALIENTE SOY TAN POBRE,8,01/12/2010 10:52,4.65,13448,USA
536398,22112,BOTELLA DE AGUA CALIENTE CON CHOCOLATE,9,01/12/2010 10:52,4.95,13448,USA
536398,21479,BOTELLA DE AGUA CALIENTE CRANEO BLANCO,4,01/12/2010 10:52,3.75,13448,USA
536398,22111,SCOTTIE PERRO BOTELLA DE AGUA CALIENTE,9,01/12/2010 10:52,4.95,13448,USA
536399,22632,CALENTADOR DE MANOS POLKA DOT ROJO,6,01/12/2010 10:52,1.85,17850,USA
536399,22633,JACK CALENTADOR DE MANOS,6,01/12/2010 10:52,1.85,17850,USA
536400,22969,JAMON CASERO VELAS PERFUMADAS,12,01/12/2010 10:53,1.45,13448,USA
536401,22110,BOTELLA DE AGUA CALIENTE DE AVES,1,01/12/2010 11:21,2.55,15862,USA
536401,22098,BOUDOIR CAJA CUADRADA DE TEJIDOS,1,01/12/2010 11:21,1.25,15862,USA
536401,22100,CAJA DE TEJIDOS CUADRADOS CRANEOS,2,01/12/2010 11:21,1.25,15862,USA
536401,22766,MARCO DE LA FOTO CORNICE,1,01/12/2010 11:21,2.95,15862,USA
536401,22451,BOLSO DE SEDA BABUSHKA ROJO,1,01/12/2010 11:21,3.35,15862,USA
536401,22549,DominO de imagen,1,01/12/2010 11:21,1.45,15862,USA
536401,84744,S / 6 COSER EN FLORES DE CROCHET,1,01/12/2010 11:21,1.25,15862,USA
536401,85049E,CINTA ROJA ESCANDINAVA,2,01/12/2010 11:21,1.25,15862,USA
536401,21328,JUEGO DE ESCRITURA DE GLOBOS,1,01/12/2010 11:21,1.65,15862,USA
536401,22961,JUEGO PARA HACER JAMAS IMPRESO,4,01/12/2010 11:21,1.45,15862,USA
536401,17091A,INCIENSO DE LAVANDA EN TIN,1,01/12/2010 11:21,1.25,15862,USA
536401,22473,TV CENA BANDEJA VINTAGE PAISLEY,1,01/12/2010 11:21,4.95,15862,USA
536401,84509A,JUEGO DE 4 PLACAS DE ROSA INGLES,2,01/12/2010 11:21,3.75,15862,USA
536401,84510A,JUEGO DE 4 INGLESES ROSAS INGLESAS,2,01/12/2010 11:21,1.25,15862,USA
536401,22767,MARIPOSA TRIPLE CORNICE,2,01/12/2010 11:21,9.95,15862,USA
536401,22768,MARCO FOTOGRAFICO FAMILIAR CORNICE,1,01/12/2010 11:21,9.95,15862,USA
536401,21463,BOLA DE DISCO ESPEJO,1,01/12/2010 11:21,5.95,15862,USA
536401,21464,DISCO BOTON ROTATOR BATERIA OPERADA,1,01/12/2010 11:21,4.25,15862,USA
536401,20820,ESPEJO DE PLATA,3,01/12/2010 11:21,4.95,15862,USA
536401,85150,SENOR Y SENAL DE METAL SENAL,1,01/12/2010 11:21,2.55,15862,USA
536401,22117,METAL FIRME SU CENA SE SERVE,1,01/12/2010 11:21,2.95,15862,USA
536401,21169,ME ESTAS CONFUNDIENDO SIGNO DE METAL,2,01/12/2010 11:21,1.69,15862,USA
536401,48129,DOORMAT TOPIARY,1,01/12/2010 11:21,7.95,15862,USA
536401,82580,SENAL DE METAL PARA BANO,1,01/12/2010 11:21,0.55,15862,USA
536401,82578,Signo de metal de cocina,1,01/12/2010 11:21,0.55,15862,USA
536401,82581,SIGNO DE METAL PARA INODORO,2,01/12/2010 11:21,0.55,15862,USA
536401,22413,SENAL DE METAL TOmalo o dEjalo,4,01/12/2010 11:21,2.95,15862,USA
536401,21907,Estoy en seNal de metal de vacaciones,2,01/12/2010 11:21,2.1,15862,USA
536401,22441,HAGA CRECER SU PROPIA ALBAHACA EN TAZA DE ESMALTE,1,01/12/2010 11:21,2.1,15862,USA
536401,21122,SET / 10 VELAS DE FIESTA ROSA POLKADOT,1,01/12/2010 11:21,1.25,15862,USA
536401,22851,SET 20 DISENOS DE HORTALIZAS DE SERVILLETAS,1,01/12/2010 11:21,0.85,15862,USA
536401,84991,60 CASAS DE TORTAS DE HADAS DE TEATIME,3,01/12/2010 11:21,0.55,15862,USA
536401,22810,CONJUNTO DE 6 MUNECOS DE NIEVE EN T-LUCES,1,01/12/2010 11:21,2.95,15862,USA
536401,22809,JUEGO DE 6 T-LIGHTS SANTA,1,01/12/2010 11:21,2.95,15862,USA
536401,22435,JUEGO DE 9 GLOBOS EN FORMA DE CORAZON,2,01/12/2010 11:21,1.25,15862,USA
536401,20966,ESPONJA DE BANO SANDWICH,3,01/12/2010 11:21,1.25,15862,USA
536401,20963,ESPONJA DE BANO DE MANZANA,1,01/12/2010 11:21,1.25,15862,USA
536401,20961,ESPONJA DE BANO DE FRESA,1,01/12/2010 11:21,1.25,15862,USA
536401,22068,PECHO NEGRO DEL TESORO PIRATA,2,01/12/2010 11:21,1.65,15862,USA
536401,21743,LUZ DE MESA PORTATIL ESTRELLA,2,01/12/2010 11:21,2.95,15862,USA
536401,21744,LUZ DE MESA PORTATIL DE COPO DE NIEVE,2,01/12/2010 11:21,2.95,15862,USA
536401,84709B,ESPEJO JOYERO OVALADO ROSADO,1,01/12/2010 11:21,5.95,15862,USA
536401,21592,RETROSPOT CIGAR BOX MATCHES,1,01/12/2010 11:21,1.25,15862,USA
536401,21587,HORARIO ACOGEDOR TUBOS GIGANTES,2,01/12/2010 11:21,2.55,15862,USA
536401,20992,CUADERNO DE CORAZON JAZZ HEARTS,9,01/12/2010 11:21,0.85,15862,USA
536401,22662,BOLSA DE ALMUERZO DISENO DE DOLLY CHICA,1,01/12/2010 11:21,1.65,15862,USA
536401,85123A,SOPORTE DE LUZ EN T CORAZON COLGANTE BLANCO,4,01/12/2010 11:21,2.95,15862,USA
536401,22804,TITULAR CORAZON ROSADO,3,01/12/2010 11:21,2.95,15862,USA
536401,82483,GABINETE DE MADERA 2 CAJONES ACABADO BLANCO,1,01/12/2010 11:21,5.95,15862,USA
536401,20749,MINI CASOS DE COLOR SURTIDO,1,01/12/2010 11:21,7.95,15862,USA
536401,20725,BOLSA DE ALMUERZO RETROSPOT ROJO,1,01/12/2010 11:21,1.65,15862,USA
536401,22382,DISENO DE BOLSAS DE ALMUERZO,2,01/12/2010 11:21,1.65,15862,USA
536401,20726,BOLSA DE ALMUERZO WOODLAND,1,01/12/2010 11:21,1.65,15862,USA
536401,22384,BOLSA DE ALMUERZO POLKADOT ROSADO,1,01/12/2010 11:21,1.65,15862,USA
536401,22467,RACK DE GOMAS,5,01/12/2010 11:21,2.55,15862,USA
536401,84625C,VELA DE VELA BARROCA AZUL NUEVA,3,01/12/2010 11:21,2.95,15862,USA
536401,84625A,NUEVA VELA BAROQUECANDLESTICK ROSA,3,01/12/2010 11:21,2.95,15862,USA
536401,21108,TARTA DE HADAS FLANEL COLOR SURTIDO,9,01/12/2010 11:21,2.55,15862,USA
536401,22848,CESTA DE PAN ESTILO ROSA,1,01/12/2010 11:21,16.95,15862,USA
536401,21033,BOLSA JUMBO CHARLIE Y JUGUETES LOLA,4,01/12/2010 11:21,2.95,15862,USA
536401,47570B,TE TIEMPO MESA PANO,1,01/12/2010 11:21,10.65,15862,USA
536401,84030E,BOTELLA DE AGUA CALIENTE ROSA INGLESA,1,01/12/2010 11:21,4.25,15862,USA
536401,22428,CREMA DE CUBO DE FUEGO DE ESMALTE,2,01/12/2010 11:21,6.95,15862,USA
536401,22502,CESTA PICNIC MIMBRE PEQUENA,2,01/12/2010 11:21,5.95,15862,USA
536402,22086,KIT DE CADENA DE PAPEL 50'S NAVIDAD,40,01/12/2010 11:22,2.55,15513,USA
536402,22910,KIT DE CADENA DE PAPEL NAVIDAD VINTAGE,40,01/12/2010 11:22,2.55,15513,USA
536402,22837,BOTELLA DE AGUA CALIENTE BABUSHKA,36,01/12/2010 11:22,4.25,15513,USA
536403,22867,DISENO DE AVES CALENTADOR DE MANOS,96,01/12/2010 11:27,1.85,12791,Bolivia
536403,POST,GASTOS DE ENVIO,1,01/12/2010 11:27,15,12791,Bolivia
536404,22297,TRELLIS CORAZON MARFIL PEQUENO,24,01/12/2010 11:29,1.25,16218,USA
536404,22771,BOTON CAJON CLARO EDWARDIAN ACRILICO,12,01/12/2010 11:29,1.25,16218,USA
536404,22772,MANDO DEL CAJON ROSADO EDWARDIAN ACRILICO,12,01/12/2010 11:29,1.25,16218,USA
536404,22773,MANDO CAJON VERDE EDWARDIAN ACRILICO,12,01/12/2010 11:29,1.25,16218,USA
536404,22805,MANDO DE CAJON AZUL EDWARDIAN ACRILICO,12,01/12/2010 11:29,1.25,16218,USA
536404,22469,CORAZON DE MIMBRE PEQUENO,12,01/12/2010 11:29,1.65,16218,USA
536404,22197,PequeNo titular de palomitas de maIz,36,01/12/2010 11:29,0.85,16218,USA
536404,21125,SET 6 VELAS DE CELEBRACION DE FUTBOL,12,01/12/2010 11:29,1.25,16218,USA
536404,21126,JUEGO DE 6 VELAS DE CELEBRACION PARA NINAS,12,01/12/2010 11:29,1.25,16218,USA
536404,85049C,CINTAS ROMANTICAS ROSADAS,12,01/12/2010 11:29,1.25,16218,USA
536404,85049D,CINTAS DE AZUL BRILLANTE,12,01/12/2010 11:29,1.25,16218,USA
536404,85049E,CINTA ROJA ESCANDINAVA,12,01/12/2010 11:29,1.25,16218,USA
536404,85049G,CINTA DE CAJA DE CHOCOLATE,12,01/12/2010 11:29,1.25,16218,USA
536404,21061,FIESTA INVITA AL FUTBOL,12,01/12/2010 11:29,0.85,16218,USA
536404,21063,FIESTA INVITA CORAZONES DE JAZZ,12,01/12/2010 11:29,0.85,16218,USA
536404,21062,FIESTA INVITA AL ESPACIO,12,01/12/2010 11:29,0.85,16218,USA
536404,84380,JUEGO DE 3 CORTADORES DE GALLETAS DE MARIPOSA,12,01/12/2010 11:29,1.25,16218,USA
536404,84378,JUEGO DE 3 CORTADORES DE GALLETAS DE CORAZON,12,01/12/2010 11:29,1.25,16218,USA
536404,22964,JUEGO DE CORTADORES DE GALLETAS SPACEBOY DE 3 PIEZAS,12,01/12/2010 11:29,2.1,16218,USA
536404,21213,PAQUETE DE 72 CAJAS DE TORTA DE CRANEO,24,01/12/2010 11:29,0.55,16218,USA
536404,22417,PAQUETE DE 60 CAJAS DE TORTA SPACEBOY,24,01/12/2010 11:29,0.55,16218,USA
536404,21212,PAQUETE DE 72 CAJAS DE TORTA RETROSPOT,24,01/12/2010 11:29,0.55,16218,USA
536404,84992,72 CAJAS DE PASTEL DE HADA SWEETHEART,24,01/12/2010 11:29,0.55,16218,USA
536404,21975,PAQUETE DE 60 CAJAS DE TORTA DE DINOSAURIO,24,01/12/2010 11:29,0.55,16218,USA
536404,22383,ALMUERZO DISENO SUKI,10,01/12/2010 11:29,1.65,16218,USA
536404,20728,BOLSA DE ALMUERZO COCHES AZUL,10,01/12/2010 11:29,1.65,16218,USA
536404,20727,BOLSA DE ALMUERZO CRANEO NEGRO.,10,01/12/2010 11:29,1.65,16218,USA
536404,22296,CORAZON MARFIL TRELLIS GRANDE,24,01/12/2010 11:29,1.65,16218,USA
536405,20914,SET / 5 TAZAS DE VIDRIO ROJO CON TAPA DE VIDRIO,128,01/12/2010 11:32,2.55,14045,USA
536406,85123A,SOPORTE DE LUZ EN T CORAZON COLGANTE BLANCO,8,01/12/2010 11:33,2.55,17850,USA
536406,71053,LINTERNA DE METAL BLANCO,8,01/12/2010 11:33,3.39,17850,USA
536406,84406B,CREMA CUPID HEARTS PERCHERO,8,01/12/2010 11:33,2.75,17850,USA
536406,20679,PARASOL EDWARDIAN ROJO,6,01/12/2010 11:33,4.95,17850,USA
536406,37370,TAZAS DE CAFE RETRO SURTIDAS,6,01/12/2010 11:33,1.06,17850,USA
536406,21871,AHORRE LA TAZA DEL PLANETA,6,01/12/2010 11:33,1.06,17850,USA
536406,21071,VINTAGE BILLBOARD BEBEME TAZA,6,01/12/2010 11:33,1.06,17850,USA
536406,21068,VINTAGE BILLBOARD LOVE / HATE MUG,6,01/12/2010 11:33,1.06,17850,USA
536406,82483,GABINETE DE MADERA 2 CAJONES ACABADO BLANCO,4,01/12/2010 11:33,4.95,17850,USA
536406,82486,MADERA S / 3 GABINETE Y ACABADO BLANCO,4,01/12/2010 11:33,6.95,17850,USA
536406,82482,CUADRO DE MADERA MARCO ACABADO BLANCO,6,01/12/2010 11:33,2.1,17850,USA
536406,82494L,MARCO DE MADERA BLANCO ANTIGUO,6,01/12/2010 11:33,2.55,17850,USA
536406,84029G,BOTELLA DE AGUA CALIENTE DE BANDERA DE UNION,6,01/12/2010 11:33,3.39,17850,USA
536406,84029E,CORAZON BLANCO CALIENTE DE LANA ROJO.,6,01/12/2010 11:33,3.39,17850,USA
536406,22752,SET 7 CAJAS DE NIDIFICACION BABUSHKA,2,01/12/2010 11:33,7.65,17850,USA
536406,22803,EDREDON DE MARFIL BORDADO,2,01/12/2010 11:33,35.75,17850,USA
536406,21730,SOPORTE DE LUZ EN T HELADO CON ESTRELLA DE VIDRIO,6,01/12/2010 11:33,4.25,17850,USA
536407,22632,CALENTADOR DE MANOS POLKA DOT ROJO,6,01/12/2010 11:34,1.85,17850,USA
536407,22633,JACK CALENTADOR DE MANOS,6,01/12/2010 11:34,1.85,17850,USA
536408,22537,DIBUJO MAGICO DINOSAURIO PIZARRA,24,01/12/2010 11:41,0.42,14307,USA
536408,22533,PIZARRA DE DIBUJO MAGICO HORNEAR UN PASTEL,24,01/12/2010 11:41,0.42,14307,USA
536408,20982,12 LAPICES CALAVERAS DE TUBO ALTO,12,01/12/2010 11:41,0.85,14307,USA
536408,21832,CALCULADORA DE CHOCOLATE,12,01/12/2010 11:41,1.65,14307,USA
536408,21915,HARMONICA ROJA EN CAJA,12,01/12/2010 11:41,1.25,14307,USA
536408,21914,ARMONICA AZUL EN CAJA,12,01/12/2010 11:41,1.25,14307,USA
536408,21544,TATUAJES DE TRANSFERENCIA DE AGUA DE CRANEOS,12,01/12/2010 11:41,0.85,14307,USA
536408,22813,PACK 3 CAJAS PANNETONE DE AVES,12,01/12/2010 11:41,1.95,14307,USA
536408,22114,BOTELLA DE AGUA CALIENTE TE Y SIMPATIA,4,01/12/2010 11:41,3.95,14307,USA
536408,84029E,CORAZON BLANCO CALIENTE DE LANA ROJO.,4,01/12/2010 11:41,3.75,14307,USA
536408,21479,BOTELLA DE AGUA CALIENTE CRANEO BLANCO,4,01/12/2010 11:41,3.75,14307,USA
536408,22964,JUEGO DE CORTADORES DE GALLETAS SPACEBOY DE 3 PIEZAS,6,01/12/2010 11:41,2.1,14307,USA
536408,84375,SET DE 20 CORTADORES DE GALLETAS PARA NINOS,12,01/12/2010 11:41,2.1,14307,USA
536408,22418,PLUMA SPACEBOY DE 10 COLORES,24,01/12/2010 11:41,0.85,14307,USA
536408,22178,VICTORIAN VIDRIO COLGANTE LUZ EN T,12,01/12/2010 11:41,1.25,14307,USA
536408,84970L,SOPORTE DE LUZ EN T DE ZINC DE UN SOLO CORAZON,12,01/12/2010 11:41,0.95,14307,USA
536408,21733,SOPORTE ROJO PARA COLGAR T-LIGHT,6,01/12/2010 11:41,2.95,14307,USA
536408,22465,LINTERNA ESTRELLA METALICA COLGANTE,12,01/12/2010 11:41,1.65,14307,USA
536408,84949,SOPORTE DE PLATA T-LIGHT,6,01/12/2010 11:41,1.65,14307,USA
536408,20685,DOORMAT RETROSPOT ROJO,2,01/12/2010 11:41,7.95,14307,USA
536408,48194,DOORMAT HEARTS,2,01/12/2010 11:41,7.95,14307,USA
536408,22488,PIZARRA RECTANGULO DE PIZARRA NATURAL,12,01/12/2010 11:41,1.65,14307,USA
536408,22219,LOVEBIRD COLGANTE DECORACION BLANCO,12,01/12/2010 11:41,0.85,14307,USA
536408,84879,ORNAMENTO DE AVES DE COLOR SURTIDO,8,01/12/2010 11:41,1.69,14307,USA
536408,21754,PALABRA DE BLOQUE DE CONSTRUCCION,3,01/12/2010 11:41,5.95,14307,USA
536408,21755,PALABRA DE BLOQUE DE CONSTRUCCION DE AMOR,3,01/12/2010 11:41,5.95,14307,USA
536408,22766,MARCO DE LA FOTO CORNICE,8,01/12/2010 11:41,2.95,14307,USA
536408,22610,PLUMAS SURTIDAS CARA DIVERTIDA,36,01/12/2010 11:41,0.85,14307,USA
536408,22716,TARJETA CIRCO DESFILE,12,01/12/2010 11:41,0.42,14307,USA
536408,22706,WRAP VAQUEROS,25,01/12/2010 11:41,0.42,14307,USA
536408,22371,AIRLINE BAG VINTAGE TOKYO 78,4,01/12/2010 11:41,4.25,14307,USA
536408,85014B,PARAGUAS RETROSPOT ROJO,3,01/12/2010 11:41,5.95,14307,USA
536408,85014A,PARAGUAS NEGRO / AZUL POLKADOT,3,01/12/2010 11:41,5.95,14307,USA
536408,84997B,SET DE CUBIERTOS RETROSPOT ROJO DE 3 PIEZAS,6,01/12/2010 11:41,3.75,14307,USA
536408,21212,PAQUETE DE 72 CAJAS DE TORTA RETROSPOT,24,01/12/2010 11:41,0.55,14307,USA
536408,21210,JUEGO DE 72 BOLSAS DE PAPEL RETROSPOT,12,01/12/2010 11:41,1.45,14307,USA
536408,22914,RACK AZUL RACK PARIS MODA,3,01/12/2010 11:41,4.95,14307,USA
536408,22553,YESOS EN CRANEOS DE HOJALATA,12,01/12/2010 11:41,1.65,14307,USA
536408,16237,Gomas de dormir para borrar,30,01/12/2010 11:41,0.21,14307,USA
536408,22714,TARJETA CUMPLEANOS VAQUERO,12,01/12/2010 11:41,0.42,14307,USA
536408,22812,PACK 3 CAJAS PANNETONE DE NAVIDAD,12,01/12/2010 11:41,1.95,14307,USA
536408,84347,ANGELES DE PLATA ROTATIVOS T-LIGHT HLDR,6,01/12/2010 11:41,2.55,14307,USA
536408,21587,HORARIO ACOGEDOR TUBOS GIGANTES,12,01/12/2010 11:41,2.55,14307,USA
536408,22736,CARRETE DE CINTA HACIENDO NIEVE,10,01/12/2010 11:41,1.65,14307,USA
536408,22492,MINI PINTURA SET VINTAGE,36,01/12/2010 11:41,0.65,14307,USA
536408,22620,4 TOPS DE GIRO TRADICIONALES,12,01/12/2010 11:41,1.25,14307,USA
536408,22619,JUEGO DE 6 BOLETOS DE SOLDADO,4,01/12/2010 11:41,3.75,14307,USA
536408,21705,BOLSA 500g MARMOLES SWIRLY,12,01/12/2010 11:41,1.65,14307,USA
536409,90199C,CRISTAL DE COLLAR DE 5 HILOS DE CRISTAL,3,01/12/2010 11:45,6.35,17908,USA
536409,21479,BOTELLA DE AGUA CALIENTE CRANEO BLANCO,1,01/12/2010 11:45,3.75,17908,USA
536409,22111,SCOTTIE PERRO BOTELLA DE AGUA CALIENTE,1,01/12/2010 11:45,4.95,17908,USA
536409,22785,CUBIERTA DE ACUARELA BANDERA DE UNION ROSADA,1,01/12/2010 11:45,6.75,17908,USA
536409,22975,COPA DE HUEVOS PARA NINOS DEL ESPACIO,1,01/12/2010 11:45,1.25,17908,USA
536409,22972,TAZA DE ESPACIO INFANTIL,1,01/12/2010 11:45,1.65,17908,USA
536409,22866,DISENO SCOTTY PERRO CALENTADOR DE MANOS,1,01/12/2010 11:45,2.1,17908,USA
536409,22568,COJIN FELTCRAFT BUHO,1,01/12/2010 11:45,3.75,17908,USA
536409,85116,SOPORTE NEGRO T-LIGHT CANDELABRA,1,01/12/2010 11:45,2.1,17908,USA
536409,22664,DISENO DE NINA DOLLY TOY TIDY,1,01/12/2010 11:45,2.1,17908,USA
536409,21609,SET 12 T-LIGHTS BOTANICOS DE LAVANDA,1,01/12/2010 11:45,2.95,17908,USA
536409,21866,UNION JACK BANDERA ETIQUETA DE EQUIPAJE,1,01/12/2010 11:45,1.25,17908,USA
536409,20669,ETIQUETA DE EQUIPAJE CORAZON ROJO,1,01/12/2010 11:45,1.25,17908,USA
536409,90129F,CHARM ROJO TASSLE BOLSA CHARM,1,01/12/2010 11:45,2.95,17908,USA
536409,90210B,BRAZALETE ACRILICO CLARO,1,01/12/2010 11:45,2.95,17908,USA
536409,90199C,CRISTAL DE COLLAR DE 5 HILOS DE CRISTAL,1,01/12/2010 11:45,6.35,17908,USA
536409,21955,DOORMAT UNION JACK ARMAS Y ROSAS,1,01/12/2010 11:45,7.95,17908,USA
536409,72802C,CAJA DE JOYAS VELILLA SCENT VENTILLA,1,01/12/2010 11:45,4.25,17908,USA
536409,22109,PLATO DE DESAYUNO INGLES COMPLETO,1,01/12/2010 11:45,3.75,17908,USA
536409,85116,SOPORTE NEGRO T-LIGHT CANDELABRA,5,01/12/2010 11:45,2.1,17908,USA
536409,22531,DESFILE MAGICO CIRCO DE PIZARRA DESFILE,1,01/12/2010 11:45,0.42,17908,USA
536409,21811,CORAZON COLGANTE DE NAVIDAD CON BELL,1,01/12/2010 11:45,1.25,17908,USA
536409,22183,SOPORTE PARA PASTEL VICTORIAN FILIGREE MED,1,01/12/2010 11:45,6.75,17908,USA
536409,21678,PEGATINAS DEL PATRON DE PAISLEY,6,01/12/2010 11:45,0.85,17908,USA
536409,21676,PEGATINAS DE FLORES,6,01/12/2010 11:45,0.85,17908,USA
536409,84625A,NUEVA VELA BAROQUECANDLESTICK ROSA,1,01/12/2010 11:45,2.95,17908,USA
536409,84625C,VELA DE VELA BARROCA AZUL NUEVA,3,01/12/2010 11:45,2.95,17908,USA
536409,21931,BOLSA DE ALMACENAMIENTO JUMBO SUKI,2,01/12/2010 11:45,1.95,17908,USA
536409,85169B,VELA NEGRO AMOR AVES,12,01/12/2010 11:45,1.25,17908,USA
536409,16238,Borradores de lapiz de fiesta,28,01/12/2010 11:45,0.21,17908,USA
536409,20668,DISCO BALL DECORACION DE NAVIDAD,24,01/12/2010 11:45,0.12,17908,USA
536409,84906,PINK B'FLY C / COVER W BOBBLES,1,01/12/2010 11:45,5.95,17908,USA
536409,21867,PINK UNION JACK LUGGAGE TAG,1,01/12/2010 11:45,1.25,17908,USA
536409,22075,NAVIDAD ELEGANTE DE 6 CINTA,1,01/12/2010 11:45,1.65,17908,USA
536409,21866,UNION JACK BANDERA ETIQUETA DE EQUIPAJE,1,01/12/2010 11:45,1.25,17908,USA
536409,21326,SOPORTE DE LUZ EN T DE CRISTAL ENVEJECIDO,12,01/12/2010 11:45,0.65,17908,USA
536409,21065,BOOM BOX SPEAKER CHICAS,1,01/12/2010 11:45,5.95,17908,USA
